0.011133908039365993, 12916.733295259859
0.01377736584202975, 13544.945745288409
0.017581201185673467, 14486.12221587664
0.023118094113752014, 15219.417475728158
0.028615916030825958, 16055.96801827527
0.033333303395538215, 16787.435750999437
0.04126696340433676, 17728.155339805824
0.05108085267821468, 18564.705882352944
0.06322862878879197, 19401.256424900064
0.07366360999464255, 20236.893203883497
0.09116750958492421, 20969.274700171336
0.11286628982020343, 21909.994288977738
0.13972959704368937, 22850.713877784125
0.17298664039629724, 23791.433466590526
0.21415919310381623, 24732.153055396913
0.2650475627166763, 25464.53455168476
0.3591839827456578, 26094.117647058833
0.44439277580383707, 26618.1610508281
0.5499023189483081, 27246.37350085666
0.7228562997806877, 27771.330668189607
1.073140950315212, 28610.622501427762
1.5934193877380505, 29554.083380925196
2.294244157959165, 30184.580239862942
3.303830089431874, 30919.24614505997
4.47724490530628, 31548.829240434046
6.067419146708619, 32178.412335808116
8.221075037397965, 32703.826384922904
10.805042989855222, 33124.61450599658
15.08593542622974, 33442.14734437465
19.232839339791088, 33758.3095374072
24.515797805303723, 33970.302684180475
33.19158440476191, 33974.87150199886
50.74342567526113, 34189.605939463174
75.23784055202557, 34195.545402627075
93.02768670135373, 34302.91262135923
