0.011111091152589994, 11562.535693889207
0.012172179858029927, 11772.244431753294
0.013749131677046734, 12190.748143917765
0.016505764209762103, 12818.503712164471
0.019220703296235642, 13341.633352370074
0.022375144468597077, 13656.424900057114
0.026055504463522845, 14179.55454026271
0.030341225899187474, 14702.684180468306
0.03324924889269837, 15120.731010850941
0.0375568145164263, 15539.23472301542
0.047925991040464, 16480.411193603657
0.04242913636449827, 16061.907481439179
0.061148375369329995, 17317.418617932606
0.0712063231416823, 17840.54825813821
0.08294481890447188, 18572.01599086237
0.09660318236578777, 19199.314677327246
0.10915293259835451, 19826.15648201028
0.12331356430069133, 20348.829240434046
0.13515374938247424, 20871.045117075955
0.15745894343337463, 21706.681896059403
0.1779706441590521, 22541.861793261
0.2137540414389502, 23482.12450028555
0.25677268903499156, 24526.556253569397
0.29914935029718887, 25362.193032552823
0.3592406669450427, 26198.286693318114
0.43160704093553653, 27346.887492861228
0.487677249283833, 27973.72929754426
0.568251070713823, 28913.535122786983
0.6620327856852265, 29749.171901770424
0.79501793747095, 30585.2655625357
0.9550177028759106, 31629.697315819536
1.1815754273857877, 32153.74071958881
1.5068487926573138, 32678.241005139924
1.8089644826726015, 33305.99657338664
2.452224636434679, 34143.91776127928
3.033962997875181, 34667.96116504855
4.112827466036694, 35505.88235294119
5.0893117173583535, 36134.09480296974
6.6931578581514835, 36971.559109080525
8.537049982013853, 37600.228440890925
11.92690330901521, 38334.43746430612
15.675650982811648, 38755.22558537979
21.239789088852394, 39280.63963449458
29.654864581474463, 39598.172472872655
45.35078497844912, 40021.24500285552
67.27395255690993, 40339.69160479726
91.10998230839363, 40552.59851513422
